Gen	theta_1red	theta_2green	theta_3redgreen	tau_3redgreen	M_red->green	lnL
38276	0.015631	0.029276	0.002945	0.003639	1.774841	-3496.331
38280	0.016039	0.034273	0.002991	0.003639	2.028264	-3502.728
38284	0.017455	0.028576	0.003065	0.003639	2.376012	-3522.639
38288	0.016914	0.025216	0.002457	0.003639	1.838563	-3501.591
38292	0.016803	0.024046	0.002268	0.003639	2.194453	-3512.605
38296	0.012687	0.019184	0.001262	0.002616	2.111368	-3515.337
38300	0.013851	0.021032	0.001409	0.002616	2.391478	-3504.566
38304	0.012841	0.026720	0.002176	0.002616	2.865512	-3530.373
38308	0.011618	0.023897	0.001834	0.002540	2.217919	-3510.734
38312	0.013183	0.019993	0.002644	0.002540	2.299811	-3501.969
38316	0.011298	0.017059	0.001862	0.002238	1.761850	-3508.379
38320	0.011742	0.025364	0.003210	0.002238	2.975617	-3513.793
38324	0.011444	0.024738	0.002530	0.002238	2.197508	-3537.637
38328	0.015530	0.031721	0.003134	0.002904	2.254474	-3524.820
38332	0.016009	0.035232	0.003035	0.003151	2.615886	-3535.929
38336	0.013597	0.022494	0.002006	0.002439	2.615886	-3497.688
38340	0.010724	0.018361	0.002400	0.002041	2.062483	-3519.471
38344	0.011330	0.019071	0.003639	0.002114	1.748319	-3508.351
38348	0.013797	0.019779	0.003094	0.002114	1.869892	-3493.315
38352	0.012105	0.018893	0.003053	0.002013	1.780677	-3509.773
38356	0.015386	0.020988	0.002599	0.002551	1.261180	-3491.370
38360	0.019126	0.022053	0.003199	0.002792	1.261180	-3514.307
38364	0.018968	0.028337	0.001547	0.002817	1.976802	-3507.243
38368	0.016654	0.023323	0.002398	0.002817	1.976802	-3524.558
38372	0.018145	0.027648	0.002249	0.002817	1.548016	-3539.965
38376	0.029139	0.034523	0.004033	0.004253	1.515615	-3504.060
38380	0.021766	0.019552	0.003038	0.003489	1.103023	-3502.322
38384	0.016188	0.022202	0.002177	0.002945	1.140906	-3495.415
38388	0.013402	0.022497	0.001420	0.002780	1.673087	-3513.534
38392	0.011565	0.014207	0.000836	0.002134	0.926187	-3519.385
38396	0.011032	0.018894	0.001103	0.002526	1.263357	-3512.749
38400	0.012371	0.023778	0.001780	0.003023	0.726770	-3524.016
38404	0.015413	0.032115	0.002753	0.003851	0.698006	-3507.432
38408	0.013015	0.030355	0.002094	0.003851	0.884196	-3527.370
38412	0.013854	0.033562	0.001549	0.003345	1.088761	-3536.025
38416	0.015050	0.030536	0.001920	0.003345	1.152967	-3511.847
38420	0.014828	0.031240	0.002086	0.003358	1.238145	-3505.722
38424	0.013171	0.025655	0.001880	0.002956	0.831333	-3502.633
38428	0.012783	0.017902	0.002111	0.002563	0.885895	-3512.147
38432	0.012184	0.018871	0.002279	0.002636	0.885858	-3515.169
38436	0.012580	0.019870	0.002132	0.002636	0.819800	-3490.395
38440	0.013899	0.021002	0.001848	0.003144	0.741183	-3506.469
38444	0.012750	0.025161	0.002349	0.003144	0.770140	-3497.993
38448	0.013955	0.015459	0.002096	0.003194	0.760380	-3508.151
38452	0.013429	0.020780	0.001384	0.003194	1.301353	-3513.654
38456	0.014977	0.020670	0.003855	0.003281	1.306924	-3511.769
38460	0.013699	0.016221	0.003345	0.003281	1.306924	-3508.818
38464	0.010907	0.019461	0.001565	0.002730	1.944285	-3508.787
38468	0.009003	0.017601	0.001285	0.002730	2.506638	-3517.107
38472	0.010653	0.020696	0.001663	0.002730	2.251605	-3521.286
38476	0.011098	0.017240	0.002135	0.002716	1.051026	-3521.457
38480	0.009246	0.015329	0.001599	0.002301	0.864084	-3503.198
38484	0.010587	0.017269	0.003210	0.002519	1.694132	-3522.136
38488	0.010419	0.019911	0.002997	0.002519	1.115396	-3524.560
38492	0.011828	0.018531	0.002026	0.002692	0.775839	-3531.488
38496	0.013969	0.018008	0.001853	0.002917	0.593786	-3526.512
38500	0.014760	0.017218	0.001706	0.003045	0.765586	-3513.957
38504	0.016782	0.016387	0.001981	0.003305	0.739169	-3526.271
38508	0.014528	0.019559	0.002127	0.003305	0.891642	-3520.866
38512	0.014872	0.018861	0.002159	0.003425	0.494948	-3527.756
38516	0.013528	0.018082	0.003514	0.002987	0.827879	-3505.154
38520	0.012144	0.014821	0.001747	0.002796	0.811012	-3502.582
38524	0.013675	0.016395	0.001954	0.003305	0.786046	-3496.540
38528	0.015525	0.020509	0.002355	0.002945	0.608923	-3514.823
38532	0.014265	0.023059	0.001299	0.002927	0.768566	-3503.414
38536	0.014259	0.020170	0.001006	0.002579	0.729835	-3510.398
38540	0.015685	0.020748	0.000967	0.002785	0.752866	-3538.626
38544	0.017497	0.026171	0.001989	0.002951	0.536583	-3526.081
38548	0.019995	0.026678	0.001336	0.003291	0.756723	-3521.581
38552	0.017621	0.028524	0.001812	0.002835	1.299445	-3512.568
38556	0.017222	0.023972	0.001228	0.002561	1.035758	-3519.852
38560	0.016522	0.020699	0.001656	0.002240	1.269935	-3521.012
38564	0.013973	0.019355	0.001282	0.002017	1.543753	-3531.593
38568	0.013151	0.015097	0.001131	0.001883	1.110799	-3543.665
38572	0.015833	0.018338	0.001881	0.002244	1.110799	-3506.043
38576	0.018588	0.021973	0.002223	0.002625	0.982366	-3518.430
38580	0.024201	0.027018	0.003200	0.003144	0.982366	-3517.881
38584	0.018154	0.028450	0.003933	0.002895	0.625765	-3530.630
38588	0.015181	0.030164	0.002652	0.002605	0.854983	-3515.621
38592	0.014593	0.026917	0.002497	0.002350	1.144009	-3518.776
38596	0.009933	0.026697	0.003230	0.001937	1.562234	-3510.292
38600	0.012348	0.020222	0.003202	0.001937	1.766784	-3511.467
38604	0.012428	0.018973	0.002548	0.001965	1.331047	-3512.654
38608	0.012758	0.024634	0.004576	0.002328	1.136120	-3514.965
38612	0.014098	0.023201	0.003482	0.002383	1.599695	-3503.159
38616	0.013150	0.027687	0.002587	0.002453	1.599695	-3491.031
38620	0.014535	0.036620	0.002596	0.002453	1.291019	-3481.788
38624	0.013192	0.038701	0.003809	0.002203	1.565869	-3503.610
38628	0.014559	0.027824	0.004338	0.002241	1.533259	-3501.128
38632	0.015196	0.020577	0.002686	0.002241	2.108107	-3517.902
38636	0.013721	0.026520	0.003147	0.002298	2.108107	-3497.818
38640	0.020133	0.037064	0.003155	0.003140	1.848594	-3523.786
38644	0.020363	0.029021	0.002081	0.003112	1.848594	-3514.489
38648	0.016455	0.026817	0.003124	0.002347	1.743449	-3514.343
38652	0.020066	0.028368	0.002927	0.002966	1.743449	-3509.778
38656	0.019081	0.026328	0.001880	0.002653	2.259959	-3522.243
38660	0.021231	0.024126	0.002785	0.002653	1.594006	-3514.743
38664	0.018346	0.028917	0.002055	0.002812	1.447712	-3523.616
38668	0.017690	0.027531	0.001511	0.002812	1.486195	-3520.579
38672	0.016119	0.026550	0.002576	0.002812	1.931519	-3525.694
38676	0.015021	0.021045	0.001599	0.002812	2.099013	-3503.842
38680	0.018649	0.030397	0.002212	0.003089	1.191297	-3518.963
38684	0.017983	0.029993	0.002388	0.003089	1.614150	-3513.895
38688	0.018273	0.024831	0.002475	0.003089	1.126221	-3532.765
38692	0.014503	0.026237	0.003058	0.002803	1.894350	-3523.845
38696	0.017080	0.029798	0.003901	0.002947	2.059238	-3529.350
38700	0.017370	0.033082	0.002848	0.002947	1.523402	-3534.246
38704	0.015831	0.027708	0.002720	0.002947	1.575429	-3537.128
38708	0.015340	0.018570	0.002173	0.002530	1.575429	-3514.649
38712	0.016155	0.025112	0.002645	0.002530	2.475988	-3513.121
38716	0.013927	0.021785	0.002692	0.002530	2.055114	-3516.709
38720	0.015673	0.020904	0.003467	0.002877	1.908729	-3504.009
38724	0.017286	0.023169	0.002960	0.003198	2.154565	-3516.014
38728	0.017928	0.023358	0.003279	0.002802	1.855601	-3511.823
38732	0.016398	0.020970	0.002105	0.002802	1.381197	-3497.029
38736	0.013174	0.018506	0.001874	0.002217	1.381197	-3532.499
38740	0.011698	0.017802	0.001421	0.002217	2.172034	-3498.932
38744	0.012698	0.019779	0.002848	0.002437	1.510923	-3513.560
38748	0.012613	0.028717	0.001506	0.002667	1.686998	-3516.563
38752	0.013930	0.031366	0.001709	0.002667	2.117023	-3525.137
38756	0.013705	0.026698	0.002052	0.002667	2.550859	-3556.488
38760	0.015213	0.025924	0.001772	0.002667	2.426240	-3535.291
38764	0.019529	0.032051	0.001209	0.003122	2.426240	-3529.113
38768	0.016119	0.023694	0.001522	0.002711	1.979931	-3524.212
38772	0.018052	0.023537	0.001386	0.002814	1.393596	-3532.824
38776	0.018840	0.020687	0.001212	0.002892	1.522194	-3523.628
38780	0.018982	0.025256	0.002455	0.003212	1.499729	-3528.014
38784	0.015816	0.024468	0.001851	0.003212	1.499729	-3523.072
38788	0.017122	0.021304	0.001938	0.003076	1.435231	-3531.925
38792	0.012438	0.018620	0.001787	0.002519	1.522025	-3508.894
38796	0.015984	0.025076	0.002998	0.002953	1.611942	-3497.091
38800	0.014737	0.022865	0.002303	0.002953	1.611942	-3492.073
38804	0.014636	0.021628	0.001322	0.002953	0.860753	-3517.385
38808	0.014399	0.022791	0.001986	0.003279	1.304023	-3507.392
38812	0.016553	0.028197	0.001193	0.003490	1.692807	-3499.127
38816	0.017163	0.025782	0.001186	0.003487	1.883411	-3511.838
38820	0.016108	0.022808	0.001105	0.003093	1.398377	-3519.151
38824	0.017125	0.028324	0.001554	0.003731	1.769012	-3526.137
38828	0.015156	0.023634	0.001113	0.003369	2.023862	-3506.578
38832	0.012352	0.023031	0.001273	0.002833	2.271711	-3510.499
38836	0.012349	0.020326	0.001689	0.002833	2.271711	-3529.437
38840	0.014164	0.020981	0.002051	0.003208	2.271711	-3500.452
38844	0.013783	0.026016	0.001951	0.003203	1.631240	-3481.442
38848	0.015913	0.029594	0.001843	0.003511	1.631240	-3508.276
38852	0.015011	0.022826	0.001593	0.003590	1.308163	-3513.953
38856	0.016439	0.019425	0.002436	0.003856	1.308163	-3524.291
38860	0.013219	0.017587	0.002212	0.003088	1.634714	-3512.205
38864	0.014164	0.024580	0.002637	0.003493	2.006437	-3502.661
38868	0.013666	0.019014	0.002235	0.002968	2.006437	-3512.697
38872	0.014083	0.018947	0.002820	0.003029	1.689974	-3511.150
38876	0.016707	0.021448	0.001830	0.003571	2.425815	-3531.192
38880	0.017051	0.020145	0.002638	0.003985	1.180422	-3526.829
38884	0.016115	0.022621	0.001701	0.003702	1.591007	-3517.024
38888	0.017139	0.025630	0.000887	0.003702	1.991771	-3512.290
38892	0.016826	0.030199	0.001184	0.003702	1.998049	-3521.554
38896	0.013250	0.024269	0.000983	0.003444	1.365777	-3509.522
38900	0.013779	0.029022	0.001432	0.003444	2.391127	-3503.766
38904	0.011316	0.025105	0.000969	0.002955	1.470474	-3515.469
38908	0.014715	0.025170	0.002167	0.003488	1.510417	-3506.164
38912	0.014349	0.025741	0.003664	0.003545	1.227712	-3522.183
38916	0.013478	0.024633	0.003798	0.003722	1.404833	-3499.995
38920	0.016027	0.025207	0.003269	0.003711	0.740106	-3532.325
38924	0.015070	0.023149	0.002213	0.003711	1.280098	-3521.626
38928	0.013706	0.022900	0.001019	0.003180	1.040364	-3507.981
38932	0.013463	0.018145	0.001611	0.003180	0.988029	-3522.804
38936	0.012996	0.023242	0.001853	0.003180	2.014404	-3527.305
38940	0.010476	0.022586	0.001430	0.002603	1.894503	-3506.574
38944	0.010209	0.021965	0.001138	0.002638	1.711825	-3515.408
38948	0.011634	0.021691	0.001673	0.002999	2.244339	-3519.063
38952	0.010449	0.023429	0.001784	0.002999	1.201790	-3511.988
38956	0.010907	0.023378	0.001606	0.002962	1.010742	-3506.309
38960	0.012501	0.025807	0.005441	0.003322	1.760260	-3517.294
38964	0.015635	0.025889	0.003065	0.003637	1.647297	-3520.833
38968	0.011145	0.016864	0.002459	0.002571	1.208688	-3507.089
38972	0.010716	0.020664	0.001917	0.002326	1.026612	-3510.241
38976	0.011657	0.020492	0.002822	0.002326	1.026612	-3511.990
38980	0.010257	0.018864	0.002173	0.002084	1.568230	-3502.925
38984	0.009721	0.018193	0.001539	0.002156	1.085347	-3546.087
38988	0.011468	0.020204	0.001651	0.002241	1.245683	-3532.986
38992	0.008945	0.017058	0.001099	0.001909	1.585076	-3518.611
38996	0.013652	0.033297	0.002187	0.003119	1.585076	-3536.280
39000	0.012925	0.017915	0.001172	0.002651	1.303137	-3508.383
39004	0.013904	0.025069	0.001792	0.002651	1.403083	-3530.676
39008	0.012661	0.020929	0.001204	0.002651	1.049085	-3524.216
39012	0.009816	0.013185	0.001099	0.002218	1.426075	-3533.509
39016	0.009709	0.014654	0.001304	0.002185	1.716978	-3505.944
39020	0.010412	0.013356	0.001313	0.002404	1.658436	-3499.922
39024	0.008859	0.021290	0.001862	0.002207	1.189301	-3516.753
39028	0.009998	0.019949	0.002504	0.002589	1.189301	-3509.695
39032	0.010372	0.019946	0.001405	0.002589	1.560292	-3524.765
39036	0.010837	0.022721	0.002215	0.003090	1.123801	-3515.527
39040	0.009945	0.023067	0.001013	0.002744	1.539592	-3520.915
39044	0.012330	0.017636	0.001404	0.003241	0.665940	-3517.447
39048	0.010265	0.015437	0.001730	0.002686	0.847916	-3516.097
39052	0.011686	0.017411	0.001253	0.002686	0.979963	-3516.851
39056	0.015767	0.024982	0.002174	0.003921	0.727193	-3524.144
39060	0.015173	0.023392	0.001684	0.003812	1.334696	-3512.995
39064	0.012853	0.022157	0.001586	0.003086	1.334696	-3535.334
39068	0.012348	0.019981	0.002347	0.003086	1.156099	-3528.167
39072	0.011632	0.023581	0.000745	0.003086	1.586631	-3510.267
39076	0.011303	0.024565	0.001061	0.003007	1.568033	-3531.324
39080	0.010355	0.018425	0.001201	0.002579	1.568033	-3509.780
39084	0.011183	0.024321	0.001578	0.002775	1.040060	-3522.997
39088	0.009476	0.016043	0.001369	0.002629	0.950043	-3513.053
39092	0.011333	0.024635	0.001586	0.002629	1.166241	-3520.193
39096	0.011145	0.027328	0.001668	0.002785	1.077738	-3513.199
39100	0.014728	0.034906	0.002184	0.003199	1.157466	-3520.918
39104	0.012264	0.032523	0.001293	0.002531	1.264706	-3526.161
39108	0.010744	0.026022	0.001641	0.002365	1.652059	-3513.149
39112	0.011392	0.038745	0.001230	0.002365	1.967814	-3529.438
39116	0.012624	0.025978	0.001353	0.002365	1.430103	-3525.899
39120	0.011962	0.023826	0.001399	0.002313	1.453017	-3539.394
39124	0.013336	0.028036	0.001742	0.002675	1.824009	-3525.530
39128	0.013133	0.025568	0.002312	0.002675	1.074735	-3522.000
39132	0.012189	0.019084	0.001833	0.002675	1.359086	-3527.835
39136	0.012461	0.019335	0.001949	0.002526	1.501041	-3524.095
39140	0.014606	0.019215	0.001956	0.002776	1.077374	-3516.550
39144	0.016505	0.018788	0.002966	0.002776	1.479420	-3538.414
39148	0.020066	0.036848	0.005543	0.003489	1.775189	-3529.364
39152	0.018126	0.032545	0.003705	0.003489	1.339001	-3511.393
39156	0.021895	0.051811	0.006957	0.004754	2.254853	-3498.149
39160	0.022963	0.045118	0.006035	0.004754	2.254853	-3502.870
39164	0.021268	0.044272	0.006952	0.004047	2.049236	-3515.106
39168	0.016714	0.033130	0.005476	0.003380	1.530127	-3506.135
39172	0.016083	0.030567	0.003924	0.003380	1.411919	-3518.632
39176	0.017215	0.034493	0.006031	0.003881	1.824853	-3500.669
39180	0.018088	0.034055	0.005271	0.003888	1.788857	-3509.801
39184	0.019672	0.031904	0.001882	0.004085	1.654124	-3529.805
39188	0.014875	0.025339	0.001355	0.003402	1.654124	-3500.230
39192	0.015961	0.024290	0.002059	0.003402	1.485952	-3488.917
39196	0.017784	0.030419	0.001530	0.003755	1.868292	-3516.628
39200	0.013034	0.029925	0.002444	0.003300	2.006754	-3488.060
39204	0.012597	0.025809	0.002508	0.003300	2.200184	-3497.225
39208	0.016206	0.031856	0.005225	0.003834	1.506734	-3484.608
39212	0.011267	0.022335	0.002352	0.002536	1.490208	-3502.090
39216	0.013612	0.030345	0.005926	0.003361	1.547639	-3499.878
39220	0.013105	0.027362	0.003953	0.003322	1.761061	-3497.893
39224	0.014510	0.024305	0.003415	0.003561	1.761061	-3501.691
39228	0.011794	0.025108	0.002560	0.003099	1.840472	-3491.544
39232	0.012293	0.029072	0.002007	0.003044	2.058268	-3485.286
39236	0.013215	0.027765	0.001976	0.003044	1.259505	-3509.994
39240	0.013582	0.043543	0.001863	0.003160	1.539361	-3511.798
39244	0.017380	0.042618	0.003331	0.004005	1.778196	-3498.988
39248	0.019624	0.062324	0.003716	0.004441	1.778196	-3523.042
39252	0.020008	0.046945	0.003960	0.004441	3.056989	-3519.842
39256	0.018462	0.039447	0.004753	0.003814	2.218535	-3523.516
39260	0.018118	0.042920	0.004969	0.003814	1.419535	-3515.005
39264	0.019426	0.036482	0.004269	0.003814	1.314746	-3529.035
39268	0.019804	0.038041	0.004081	0.003814	2.043793	-3510.187
39272	0.015297	0.027756	0.003132	0.003075	1.847102	-3515.451
39276	0.018279	0.029598	0.002853	0.003693	1.847102	-3510.952
39280	0.014535	0.031081	0.001389	0.003066	1.553470	-3540.698
39284	0.012151	0.024156	0.001726	0.002573	1.793922	-3518.001
39288	0.013762	0.023857	0.001956	0.002880	1.772354	-3522.435
39292	0.017779	0.036217	0.001785	0.004135	1.876827	-3512.915
39296	0.019564	0.033262	0.001588	0.004135	1.501540	-3518.413
39300	0.017519	0.033306	0.001471	0.004135	1.341315	-3507.465
39304	0.015317	0.033904	0.001560	0.003798	1.211828	-3499.419
39308	0.020349	0.034132	0.001677	0.004192	1.189556	-3492.874
39312	0.017537	0.027011	0.003208	0.003854	1.189556	-3486.657
39316	0.016637	0.035162	0.002006	0.003854	1.471410	-3500.000
39320	0.015257	0.026804	0.001627	0.003208	1.854579	-3508.980
39324	0.015310	0.026936	0.002017	0.003106	1.372143	-3514.480
39328	0.016129	0.028645	0.003113	0.003349	1.437462	-3526.705
39332	0.018064	0.034103	0.003114	0.003842	1.546410	-3524.247
39336	0.017467	0.036640	0.002893	0.003729	1.791806	-3514.523
39340	0.014290	0.028742	0.002116	0.002893	2.250553	-3508.050
39344	0.017283	0.033909	0.003976	0.003355	1.554795	-3500.598
39348	0.014099	0.026789	0.003253	0.003133	1.816589	-3496.853
39352	0.013656	0.022694	0.002994	0.002873	1.488333	-3516.486
39356	0.013280	0.023830	0.005685	0.002873	1.910475	-3515.881
39360	0.013248	0.019989	0.005644	0.002645	1.875275	-3530.987
39364	0.013249	0.024768	0.003570	0.002980	2.297328	-3485.809
39368	0.013396	0.023605	0.002826	0.002980	1.741000	-3509.204
39372	0.015780	0.022723	0.003117	0.002984	1.741000	-3512.572
39376	0.012298	0.020398	0.002152	0.002563	2.222542	-3488.583
39380	0.013755	0.024668	0.004269	0.003144	1.474641	-3501.696
39384	0.014035	0.021385	0.002545	0.003051	1.474641	-3488.733
39388	0.017368	0.026969	0.003938	0.003982	1.514630	-3512.872
39392	0.019004	0.029622	0.004429	0.003982	1.954021	-3494.531
39396	0.025115	0.038883	0.004633	0.005168	1.954021	-3506.539
39400	0.018178	0.038303	0.001836	0.004195	1.983564	-3511.323
39404	0.020952	0.038535	0.001447	0.004915	2.298595	-3516.090
39408	0.021949	0.030037	0.002024	0.004915	1.503716	-3518.674
39412	0.018466	0.020973	0.002796	0.004186	1.872471	-3506.554
39416	0.015692	0.018934	0.003057	0.003975	1.917298	-3498.334
39420	0.015342	0.023788	0.001610	0.003934	1.932946	-3513.985
39424	0.015118	0.019249	0.001332	0.003547	1.461236	-3505.461
39428	0.013392	0.016857	0.000712	0.003295	1.538549	-3499.784
39432	0.013175	0.021625	0.000629	0.003285	1.538549	-3509.052
39436	0.015121	0.023395	0.000748	0.003590	1.048920	-3506.338
39440	0.015315	0.026249	0.000991	0.003590	2.352368	-3498.880
39444	0.017350	0.025174	0.001077	0.003590	1.976732	-3493.321
39448	0.019641	0.024310	0.003687	0.004196	1.644193	-3502.198
39452	0.018081	0.023584	0.002973	0.003717	2.317782	-3513.604
39456	0.018253	0.029970	0.003606	0.003798	2.916974	-3515.391
39460	0.012048	0.019083	0.003960	0.002679	1.618014	-3527.715
39464	0.014390	0.030582	0.003789	0.003092	1.989604	-3521.979
39468	0.016733	0.025309	0.001784	0.003632	1.584295	-3515.415
39472	0.013273	0.027373	0.001868	0.003206	2.443716	-3521.397
39476	0.010948	0.018080	0.002417	0.003018	1.924814	-3504.793
39480	0.013460	0.020645	0.002919	0.003562	1.924814	-3518.083
39484	0.017057	0.020185	0.002591	0.004010	2.698489	-3509.647
39488	0.014358	0.022284	0.002025	0.003751	1.688422	-3514.491
39492	0.014515	0.022228	0.002053	0.003751	1.999984	-3512.236
39496	0.014907	0.019816	0.003004	0.003751	1.498220	-3497.227
39500	0.013169	0.019272	0.001592	0.003751	1.819092	-3498.494
39504	0.013550	0.015847	0.001547	0.003751	1.878693	-3509.273
39508	0.012502	0.015635	0.001213	0.003522	1.255876	-3499.810
39512	0.016081	0.022008	0.001839	0.004042	1.934857	-3508.917
39516	0.013998	0.027077	0.000971	0.004520	2.636368	-3509.982
39520	0.016805	0.023662	0.000996	0.004491	1.681314	-3488.633
39524	0.015068	0.026497	0.001310	0.004216	2.102113	-3494.637
39528	0.013639	0.014679	0.000609	0.003459	1.138876	-3494.031
39532	0.016095	0.017162	0.000809	0.004260	1.245294	-3491.549
39536	0.015902	0.018437	0.001053	0.004260	1.352325	-3512.108
39540	0.019958	0.019044	0.001026	0.005496	1.326268	-3487.339
39544	0.016658	0.019248	0.001253	0.004626	1.663136	-3493.544
39548	0.015123	0.017634	0.000769	0.004727	1.695622	-3505.127
39552	0.013730	0.014832	0.001571	0.004323	1.560179	-3497.167
39556	0.019660	0.024513	0.003617	0.005674	1.689433	-3510.740
39560	0.017173	0.018556	0.001906	0.004994	1.190400	-3508.966
39564	0.017769	0.025406	0.001403	0.004994	1.792298	-3505.825
39568	0.014429	0.020638	0.000627	0.004798	1.425579	-3498.896
39572	0.015036	0.021723	0.000762	0.005497	2.022864	-3513.273
39576	0.015035	0.022406	0.001729	0.006001	2.022864	-3524.519
39580	0.012304	0.026147	0.000658	0.004796	2.517294	-3532.394
39584	0.012761	0.025761	0.001236	0.004796	1.580109	-3519.225
